Function,sup1,sup2,sup3,sup4,sup5,salary,gender,disabled,race,yearsInPosition,yearsInProfession,age,cred1,cred2,highestDegree,inst1,inst2,inst3,inst4,inst5,instBudget,City,State_x,Zip,country,Category,instSize,instType,T01,T09,T10,T11,T12,T13,T14,T15,T16,T19,T20,T21,T22,T23,T24,T25,T27,T28,T29,T40,T41,T50,T51,T53,T99,Place Name,State_y,State Abbreviation,County,Latitude,Longitude,Unnamed: 7
position22,0,0,0,50,0,35396.0,Woman,False,Caucasian,28.0,35.0,55.0,False,False,Master's Degree,5,2,3,200,1,1900000.0,Ypsilanti,MI,48197,United States,one,23518.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Ypsilanti,Michigan,MI,Washtenaw,42.2325,-83.6336,
position4,0,0,0,40,0,45607.0,Man,True,Caucasian,14.0,14.0,59.0,False,False,Bachelor's Degree,5,2,3,200,1,1900000.0,Ypsilanti,MI,48197,United States,one,23518.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Ypsilanti,Michigan,MI,Washtenaw,42.2325,-83.6336,
position22,0,0,0,1,0,31387.0,Woman,False,Caucasian,17.0,17.0,46.0,False,False,Bachelor's Degree,5,2,3,200,1,1900000.0,Ypsilanti,MI,48197,United States,one,23518.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Ypsilanti,Michigan,MI,Washtenaw,42.2325,-83.6336,
position22,0,0,0,3,0,55490.0,Woman,False,Caucasian,28.0,28.0,54.0,False,False,Bachelor's Degree,5,2,3,200,1,1900000.0,Ypsilanti,MI,48197,United States,one,23518.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Ypsilanti,Michigan,MI,Washtenaw,42.2325,-83.6336,
,7,0,0,0,1,75039.0,Man,False,Caucasian,16.0,32.0,60.0,True,False,Master's Degree,5,2,3,200,1,1900000.0,Ypsilanti,MI,48197,United States,one,23518.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Ypsilanti,Michigan,MI,Washtenaw,42.2325,-83.6336,
position1,3,0,1,140,4,70000.0,Woman,False,Caucasian,1.0,12.0,38.0,False,False,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position6,1,0,1,20,3,56150.0,Woman,False,Caucasian,0.0,10.0,34.0,False,False,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position21,2,0,1,100,0,45000.0,Woman,False,Caucasian,1.0,6.0,28.0,False,False,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position20,0,0,0,15,0,38100.0,Man,False,Caucasian,8.0,8.0,30.0,False,False,Bachelor's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position9,0,0,0,100,1,48652.0,Man,False,Caucasian,8.0,10.0,34.0,False,True,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position6,0,0,0,12,3,34000.0,Woman,False,Caucasian,0.0,2.0,24.0,False,False,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position19,0,0,1,100,0,37000.0,Man,False,Caucasian,1.0,3.0,25.0,False,False,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position11,0,0,0,5,0,40000.0,Man,False,Caucasian,3.0,5.0,27.0,False,False,Master's Degree,7,1,2,240,1,,Allendale,MI,49401,United States,one,24654.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Allendale,Michigan,MI,Ottawa,42.9711,-85.9249,
position1,10,1,5,150,10,92576.0,Man,False,Caucasian,18.0,37.0,61.0,True,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position3,2,1,0,40,0,77718.0,Woman,False,Caucasian,17.0,17.0,60.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position3,3,0,4,65,10,61842.0,Woman,False,Caucasian,5.0,18.0,42.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position3,2,0,1,45,0,53353.0,Man,False,Caucasian,8.0,14.0,41.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position4,0,0,0,40,0,47725.0,Man,False,Caucasian,17.0,17.0,52.0,False,False,Bachelor's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position19,0,0,0,10,0,46171.0,Woman,False,Caucasian,11.0,11.0,40.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position6,0,0,2,30,10,42136.0,Woman,False,Other,8.0,8.0,34.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position15,0,0,1,5,0,40695.0,Man,False,Caucasian,3.0,3.0,29.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position9,0,0,2,35,0,41220.0,Man,False,Caucasian,8.0,8.0,31.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position17,0,0,0,30,0,40000.0,Man,False,Caucasian,1.0,4.0,31.0,False,False,Master's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position7,0,0,0,0,0,37749.0,Woman,False,Caucasian,3.0,3.0,25.0,False,False,Bachelor's Degree,11,1,5,150,10,2175000.0,Rochester,MI,48309,United States,one,19740.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Rochester,Michigan,MI,Oakland,42.6626,-83.1837,
position1,1,0,1,40,0,48564.0,Man,False,Caucasian,6.0,6.0,29.0,False,False,Master's Degree,2,0,1,60,0,175000.0,University Center,MI,48710,United States,one,10552.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,University Center,Michigan,MI,Bay,43.5566,-83.9943,
position6,0,0,0,20,0,36881.0,Woman,False,Caucasian,4.0,4.0,28.0,False,False,Bachelor's Degree,2,0,1,60,0,175000.0,University Center,MI,48710,United States,one,10552.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,University Center,Michigan,MI,Bay,43.5566,-83.9943,
position1,6,0,1,0,0,93000.0,Man,False,Caucasian,11.0,11.0,44.0,False,False,Doctoral,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position15,0,0,0,120,0,48000.0,Man,False,Caucasian,1.0,7.0,30.0,False,False,Master's Degree,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position9,0,0,1,40,0,42000.0,Man,False,Caucasian,1.0,3.0,26.0,False,False,Master's Degree,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position6,1,0,0,40,4,42000.0,Woman,False,Caucasian,1.0,1.0,28.0,False,False,Master's Degree,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position6,0,0,0,0,0,38000.0,Woman,False,African American,7.0,7.0,42.0,False,False,Bachelor's Degree,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position10,0,0,0,0,0,33000.0,Woman,False,African American,10.0,10.0,45.0,False,False,No College Degree,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position6,2,0,0,40,4,40000.0,Man,False,Caucasian,4.0,4.0,36.0,False,False,Bachelor's Degree,7,1,2,200,4,2300000.0,Detroit,MI,48202,United States,one,28938.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Detroit,Michigan,MI,Wayne,42.376999999999995,-83.0796,
position1,2,0,0,0,0,76736.0,Woman,False,Caucasian,14.0,26.0,50.0,False,False,Master's Degree,6,0,6,225,2,1150000.0,Kalamazoo,MI,49008,United States,one,24598.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Kalamazoo,Michigan,MI,Kalamazoo,42.2624,-85.6096,
position10,1,0,0,0,0,56613.0,Man,False,Caucasian,0.0,15.0,39.0,False,False,Master's Degree,6,0,6,225,2,1150000.0,Kalamazoo,MI,49008,United States,one,24598.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Kalamazoo,Michigan,MI,Kalamazoo,42.2624,-85.6096,
position15,2,0,2,70,0,47317.0,Man,False,Caucasian,0.0,4.0,33.0,False,False,Master's Degree,6,0,6,225,2,1150000.0,Kalamazoo,MI,49008,United States,one,24598.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Kalamazoo,Michigan,MI,Kalamazoo,42.2624,-85.6096,
position6,0,0,2,30,2,43447.0,Man,False,Caucasian,10.0,10.0,36.0,False,False,Master's Degree,6,0,6,225,2,1150000.0,Kalamazoo,MI,49008,United States,one,24598.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Kalamazoo,Michigan,MI,Kalamazoo,42.2624,-85.6096,
position9,0,0,2,125,0,43016.0,,False,Caucasian,,,,False,False,,6,0,6,225,2,1150000.0,Kalamazoo,MI,49008,United States,one,24598.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Kalamazoo,Michigan,MI,Kalamazoo,42.2624,-85.6096,
position17,0,0,0,0,0,38584.0,Woman,False,Caucasian,14.0,14.0,48.0,False,False,No College Degree,6,0,6,225,2,1150000.0,Kalamazoo,MI,49008,United States,one,24598.0,Public Institution,1919910,8419195,143641,106903,362397,964119,4252,28412,942148,1338497,16540,0,22621,58440,979061,54695,27357,164127,188854,7874712,881011,177,233416,73488,0,Kalamazoo,Michigan,MI,Kalamazoo,42.2624,-85.6096,
position1,1,1,0,58,10,61000.0,Man,False,Caucasian,23.0,31.0,56.0,False,False,Master's Degree,2,0,0,58,1,300000.0,Charleston,SC,29401,United States,one,11723.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Charleston,South Carolina,SC,Charleston,32.7795,-79.9371,
position9,0,0,0,28,10,35000.0,Man,False,Asian American,7.0,7.0,29.0,False,False,Bachelor's Degree,2,0,0,58,1,300000.0,Charleston,SC,29401,United States,one,11723.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Charleston,South Carolina,SC,Charleston,32.7795,-79.9371,
position6,0,0,0,30,0,21000.0,Man,False,Caucasian,2.0,2.0,27.0,False,False,Master's Degree,2,0,0,58,1,300000.0,Charleston,SC,29401,United States,one,11723.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Charleston,South Carolina,SC,Charleston,32.7795,-79.9371,
position1,14,6,8,450,10,103000.0,Man,False,Caucasian,3.0,15.0,46.0,True,False,Doctoral,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position2,6,2,4,300,10,58000.0,Man,False,Caucasian,1.0,8.0,34.0,False,True,Master's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position22,0,0,0,15,0,40000.0,Woman,True,Caucasian,30.0,30.0,55.0,False,False,Master's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position10,0,1,0,2,0,50000.0,Woman,False,Caucasian,10.0,10.0,50.0,False,False,Bachelor's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position10,0,0,0,0,0,32000.0,Woman,False,Caucasian,6.0,6.0,42.0,False,False,Bachelor's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position8,0,3,2,20,0,36000.0,Woman,False,Caucasian,2.0,2.0,25.0,False,False,Master's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position26,0,0,0,0,0,28000.0,Woman,False,Caucasian,1.0,1.0,23.0,False,False,Bachelor's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position25,0,0,0,8,0,40000.0,Man,False,Caucasian,10.0,10.0,55.0,False,False,Bachelor's Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position25,0,0,0,8,0,27000.0,Man,False,African American,7.0,7.0,32.0,False,False,No College Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
position25,0,0,0,0,0,23000.0,Man,False,African American,1.0,1.0,20.0,False,False,No College Degree,15,6,8,450,10,4000000.0,Clemson,SC,29634,United States,one,20768.0,Public Institution,21664,3370643,162313,38481,214600,529655,0,28450,25632,258589,11382,1371,95139,17541,214192,8813,10144,96472,16808,3422532,327809,0,60334,0,0,Clemson,South Carolina,SC,Pickens,34.8474,-82.7101,
